id_argument;form_repr;sem_restr;oblig;id_colloc;id_verb
8503;играть;-;1;2857;156
8504;на + Noun loc;абстрактный;0;2857;156
8505;Noun (nominative);лицо;0;2858;156
8506;играть;-;1;2858;156
8507;Noun (nominative);лицо;0;2859;156
8508;играть;-;1;2859;156
8509;Noun (accusative);произведение искусства;0;2859;156
8510;Noun (nominative);лицо;0;2860;156
8511;играть;-;1;2860;156
8512;на + Noun loc;-;0;2860;156
8513;Noun (nominative);лицо;0;2861;156
8514;играть;-;1;2861;156
8515;в + Noun (accusative);-;0;2861;156
8516;Noun (nominative);лицо;0;2862;156
8517;играть;-;1;2862;156
8518;на + Noun loc;-;0;2862;156
8519;Noun (nominative);музыкальный инструмент;0;2863;156
8520;играть;-;1;2863;156
8521;Noun (nominative);неодушевленный;0;2864;156
8522;играть;-;1;2864;156
8523;по + Noun (dative);-;0;2864;156
8524;Noun (nominative);лицо;0;2865;156
8525;играть;-;1;2865;156
8526;Noun (accusative);-;0;2865;156
8527;Noun (nominative);одушевленный;0;2866;156
8528;играть;-;1;2866;156
8529;Noun (accusative);-;0;2866;156
8530;Noun (nominative);одушевленный;0;2867;156
8531;играть;-;1;2867;156
8532;в + Noun loc;произведение искусства;0;2867;156
8533;Noun (nominative);одушевленный;0;2868;156
8534;играть;-;1;2868;156
8535;в + Noun loc;организация;0;2868;156
8536;Noun (nominative);лицо;0;2869;156
8537;играть;-;1;2869;156
8538;Noun (accusative);жанр;0;2869;156
8539;Noun (nominative);лицо;0;2870;156
8540;играть;-;1;2870;156
8541;на + Noun loc;-;0;2870;156
8542;Noun (nominative);лицо;0;2871;156
8543;играть;-;1;2871;156
8544;Noun (nominative);лицо;0;2872;156
8545;играть;-;1;2872;156
8546;Prep. где + Noun ;-;0;2872;156
8547;Noun (nominative);лицо;0;2873;156
8548;играть;-;1;2873;156
8549;на + Noun loc;-;0;2873;156
8550;Noun (nominative);одушевленный;0;2874;156
8551;играть;-;1;2874;156
8552;Noun (instrumental);неодушевленный;0;2874;156
8553;Noun (nominative);абстрактный;0;2875;156
8554;играть;-;1;2875;156
8555;Noun (nominative);-;0;2876;156
8556;играть;-;1;2876;156
8557;{A(accusative) / Noun (genitive)};-;0;2876;156
8558;роль;"роль";1;2876;156
8559;{Adverb / Prep. где + Noun };-;0;2876;156
8560;Noun (nominative);-;0;2877;156
8561;играть;-;1;2877;156
8562; A(accusative);-;0;2877;156
8563; роль;-;1;2877;156
8564;Noun (nominative);-;0;2878;156
8565;играть;-;1;2878;156
8566;{A(accusative) / Noun (genitive)};-;0;2878;156
8567;роль;"роль";1;2878;156
8568;среди + Noun (genitive);-;0;2878;156
8569;Noun (nominative);-;0;2879;156
8570;играть;-;1;2879;156
8571;{A(accusative) / Noun (genitive)};-;0;2879;156
8572;роль;"роль";1;2879;156
8573;для + Noun (genitive);-;0;2879;156
8574;Noun (nominative);неодушевленный;0;2880;156
8575;играть;-;1;2880;156
8576;на + руку;-;0;2880;156
8577;Noun (nominative);лицо;0;2881;156
8578;играть;-;1;2881;156
8579;на + Noun loc;-;0;2881;156
8580;Noun (nominative);лицо;0;2882;156
8581;играть;-;1;2882;156
8582;Noun (accusative);-;0;2882;156
8583;Noun (nominative);лицо;0;2883;156
8584;Noun (nominative);лицо;0;2884;156
8585;Noun (nominative);-;0;2885;156
8586;играть;;0;2885;156
8587;Noun (nominative);-;0;2886;156
8588;играть;;0;2886;156
8589;Noun (nominative);-;0;2887;156
8590;играть;;0;2887;156
8591;Noun (nominative);лицо;0;2888;156
8592;Noun (nominative);лицо;0;2889;156
8593;Noun (nominative);лицо;0;2890;156
8594;Noun (nominative);лицо;0;2891;156
8595;Noun (nominative);лицо;0;2892;156
8596;Noun (nominative);лицо;0;2893;156
8597;Noun (nominative);лицо;0;2894;156
8598;Noun (nominative);лицо;0;2895;156
8599;играть;;0;2895;156
8600;Noun (nominative);лицо;0;2896;156
8601;Noun (nominative);-;0;2897;156
8602;играть;;0;2897;156
8603;Noun (nominative);одушевленный;0;2899;157
8604;идти;-;1;2899;157
8605;Noun (nominative);лицо;0;2900;157
8606;клепать;-;1;2900;157
8607;Noun (accusative);неодушевленный;0;2900;157
8608;Noun (nominative);одушевленный;0;2901;157
8609;идти;-;1;2901;157
8610;{Adverb / Prep. откуда + Noun };-;0;2901;157
8611;Noun (nominative);одушевленный;0;2902;157
8612;идти;-;1;2902;157
8613;{Adverb / Prep. куда + Noun };-;0;2902;157
8614;Noun (nominative);одушевленный;0;2903;157
8615;идти;-;1;2903;157
8616;Prep. траект + Noun ;-;0;2903;157
8617;Noun (nominative);одушевленный;0;2904;157
8618;идти;-;1;2904;157
8619;на + Noun (accusative);-;0;2904;157
8620;Noun (nominative);одушевленный;0;2905;157
8621;идти;-;1;2905;157
8622;за + Noun (instrumental);-;0;2905;157
8623;Noun (nominative);одушевленный;0;2906;157
8624;идти;-;1;2906;157
8625;на + Noun (accusative);-;0;2906;157
8626;Noun (nominative);одушевленный;0;2907;157
8627;идти;-;1;2907;157
8628;Verb (infinitive);-;0;2907;157
8629;Noun (nominative);одушевленный;0;2908;157
8630;идти;-;1;2908;157
8631;Noun (instrumental);-;0;2908;157
8632;Noun (nominative);одушевленный;0;2909;157
8633;идти;-;1;2909;157
8634;{Adverb / Prep. откуда + Noun };-;0;2909;157
8635;{Adverb / Prep. куда + Noun };-;0;2909;157
8636;Noun (nominative);одушевленный;0;2910;157
8637;идти;-;1;2910;157
8638;Noun (nominative);одушевленный;0;2911;157
8639;идти;-;1;2911;157
8640;{Adverb / Prep. куда + Noun };-;0;2911;157
8641;за + Noun (instrumental);-;0;2911;157
8642;Noun (nominative);лицо;0;2912;157
8643;идти;-;1;2912;157
8644;с + Noun (instrumental);предметный;0;2912;157
8645;Noun (nominative);одушевленный;0;2913;157
8646;идти;-;1;2913;157
8647;Noun (nominative);одушевленный;0;2914;157
8648;идти;-;1;2914;157
8649;Noun (instrumental);-;0;2914;157
8650;Noun (nominative);одушевленный;0;2915;157
8651;идти;-;1;2915;157
8652;на + рысях;-;1;2915;157
8653;Noun (nominative);транспортное средство;0;2916;157
8654;идти;-;1;2916;157
8655;Noun (nominative);транспортное средство;0;2917;157
8656;идти;-;1;2917;157
8657;{Adverb / Prep. откуда + Noun };-;0;2917;157
8658;Noun (nominative);транспортное средство;0;2918;157
8659;идти;-;1;2918;157
8660;{Adverb / Prep. куда + Noun };-;0;2918;157
8661;Noun (nominative);транспортное средство;0;2919;157
8662;идти;-;1;2919;157
8663;Prep. траект + Noun ;-;0;2919;157
8664;Noun (nominative);транспортное средство;0;2920;157
8665;идти;-;1;2920;157
8666;на + Noun loc;-;0;2920;157
8667;Noun (nominative);лицо;0;2921;157
8668;идти;-;1;2921;157
8669;на + Noun loc;транспортное средство;0;2921;157
8670;Noun (nominative);лицо;0;2922;157
8671;идти;-;1;2922;157
8672;на + Noun loc;-;0;2922;157
8673;Noun (nominative);природная сила;0;2923;157
8674;идти;-;1;2923;157
8675;Noun (nominative);природная сила;0;2924;157
8676;идти;-;1;2924;157
8677;{Adverb / Prep. откуда + Noun };-;0;2924;157
8678;Noun (nominative);природная сила;0;2925;157
8679;идти;-;1;2925;157
8680;{Adverb / Prep. куда + Noun };-;0;2925;157
8681;Noun (nominative);природная сила;0;2926;157
8682;идти;-;1;2926;157
8683;Prep. траект + Noun ;-;0;2926;157
8684;Noun (nominative);абстрактный;0;2927;157
8685;идти;-;1;2927;157
8686;Noun (nominative);абстрактный;0;2928;157
8687;идти;-;1;2928;157
8688;{Adverb / Prep. откуда + Noun };-;0;2928;157
8689;Noun (nominative);абстрактный;0;2929;157
8690;идти;-;1;2929;157
8691;{Adverb / Prep. куда + Noun };-;0;2929;157
8692;Noun (nominative);лицо;0;2930;157
8693;идти;-;1;2930;157
8694;{Adverb / Prep. откуда + Noun };-;0;2930;157
8695;Noun (nominative);лицо;0;2931;157
8696;идти;-;1;2931;157
8697;{Adverb / Prep. куда + Noun };-;0;2931;157
8698;Noun (nominative);лицо;0;2932;157
8699;идти;-;1;2932;157
8700;на + Noun (accusative);-;0;2932;157
8701;Noun (nominative);лицо;0;2933;157
8702;идти;-;1;2933;157
8703;{Adverb / Prep. откуда + Noun };-;0;2933;157
8704;Noun (nominative);одушевленный;0;2934;157
8705;идти;-;1;2934;157
8706;{Adverb / Prep. откуда + Noun };-;0;2934;157
8707;Noun (nominative);лицо;0;2935;157
8708;идти;-;1;2935;157
8709;в + Noun (accusative);-;0;2935;157
8710;Noun (nominative);лицо;0;2936;157
8711;идти;-;1;2936;157
8712;на + Noun (accusative);-;0;2936;157
8713;Noun (nominative);растение;0;2937;157
8714;идти;-;1;2937;157
8715;в + Noun (accusative);-;0;2937;157
8716;Noun (nominative);лицо;0;2938;157
8717;идти;-;1;2938;157
8718;в + Noun (accusative);-;0;2938;157
8719;Noun (nominative);лицо;0;2939;157
8720;идти;-;1;2939;157
8721;на + Noun (accusative);-;0;2939;157
8722;Noun (nominative);абстрактный;0;2940;157
8723;идти;-;1;2940;157
8724;в + Noun (accusative);"ход", "дело";0;2940;157
8725;Noun (nominative);лицо;0;2941;157
8726;идти;-;1;2941;157
8727;Adverb ;-;0;2941;157
8728;Noun (nominative);лицо;0;2942;157
8729;идти;-;1;2942;157
8730;на + Noun (accusative);-;0;2942;157
8731;Noun (nominative);лицо;0;2943;157
8732;идти;-;1;2943;157
8733;{Adverb / Prep. откуда + Noun };-;0;2943;157
8734;Noun (nominative);дорога;0;2944;157
8735;идти;-;1;2944;157
8736;{Adverb / Prep. куда + Noun };-;0;2944;157
8737;Noun (nominative);лицо;0;2945;157
8738;идти;-;1;2945;157
8739;Prep. траект + Noun ;-;0;2945;157
8740;Noun (nominative);дорога;0;2946;157
8741;идти;-;1;2946;157
8742;Noun (nominative);-;0;2947;157
8743;идти;-;1;2947;157
8744;за + Noun (instrumental);-;0;2947;157
8745;Noun (nominative);лицо;0;2948;157
8746;идти;-;1;2948;157
8747;{в + Noun (accusative) / на + Noun (accusative)};-;0;2948;157
8748;Noun (nominative);лицо;0;2949;157
8749;идти;-;1;2949;157
8750;в + Noun (nominative);-;0;2949;157
8751;Noun (nominative);лицо;0;2950;157
8752;идти;-;1;2950;157
8753;Verb (infinitive);-;0;2950;157
8754;Noun (nominative);лицо;0;2951;157
8755;идти;-;1;2951;157
8756;{в + Noun (accusative) / на + Noun (accusative)};-;0;2951;157
8757;Noun (instrumental);-;0;2951;157
8758;Noun (nominative);лицо;0;2952;157
8759;идти;-;1;2952;157
8760;по + Noun (dative);абстрактный;0;2952;157
8761;Noun (nominative);лицо;0;2953;157
8762;идти;-;1;2953;157
8763;на + Noun (accusative);-;0;2953;157
8764;Noun (nominative);лицо;0;2954;157
8765;идти;-;1;2954;157
8766;на + рекорд;-;1;2954;157
8767;Noun (nominative);лицо;0;2955;157
8768;идти;-;1;2955;157
8769;против + Noun (genitive);-;0;2955;157
8770;Noun (nominative);лицо;0;2956;157
8771;идти;-;1;2956;157
8772;с + Noun (genitive);-;0;2956;157
8773;Noun (nominative);лицо;0;2957;157
8774;идти;-;1;2957;157
8775;Noun (instrumental);-;0;2957;157
8776;Noun (nominative);лицо;0;2958;157
8777;идти;-;1;2958;157
8778;Noun (nominative);лицо;0;2959;157
8779;идти;-;1;2959;157
8780;Adverb ;-;0;2959;157
8781;Noun (nominative);лицо;0;2960;157
8782;идти;-;1;2960;157
8783;{Adverb / Prep. где + Noun };-;0;2960;157
8784;Noun (nominative);лицо;0;2961;157
8785;идти;-;1;2961;157
8786;Noun (nominative);лицо;0;2962;157
8787;идти;-;1;2962;157
8788;Noun (dative);одушевленный;0;2962;157
8789;Noun (nominative);время;0;2963;157
8790;идти;-;1;2963;157
8791;Noun (nominative);природная сила;0;2964;157
8792;идти;-;1;2964;157
8793;Noun (nominative);неодушевленный;0;2965;157
8794;идти;-;1;2965;157
8795;Noun (nominative);неодушевленный;0;2966;157
8796;идти;-;1;2966;157
8797;Adverb ;-;0;2966;157
8798;Noun (nominative);лицо;0;2967;157
8799;идти;-;1;2967;157
8800;Noun (dative);лицо;0;2967;157
8801;Noun (nominative);лицо;0;2968;157
8802;идти;-;1;2968;157
8803;до + конца;-;0;2968;157
8804;Noun (nominative);абстрактный;0;2969;157
8805;идти;-;1;2969;157
8806;о + Noun loc;-;0;2969;157
8807;Noun (nominative);абстрактный;0;2970;157
8808;идти;-;1;2970;157
8809;{Adverb / Prep. где + Noun };-;0;2970;157
8810;о + Noun loc;-;0;2970;157
8811;Noun (nominative);абстрактный;0;2971;157
8812;идти;-;1;2971;157
8813;на + Noun (accusative);-;0;2971;157
8814;Noun (nominative);абстрактный;0;2972;157
8815;идти;-;1;2972;157
8816;{Adverb / на + Noun (accusative)};-;0;2972;157
8817;Noun (nominative);одушевленный;0;2973;157
8818;идти;-;1;2973;157
8819;в + руки;-;1;2973;157
8820;Noun (dative);лицо;0;2973;157
8821;Noun (nominative);одушевленный;0;2974;157
8822;Noun (nominative);одушевленный;0;2975;157
8823;Noun (nominative);-;0;2976;157
8824;Noun (nominative);-;0;2977;157
8825;не;;0;2977;157
8826;Noun (nominative);-;0;2978;157
8827;Noun (nominative);транспорт / организация;0;2979;157
8828;Noun (nominative);лицо;0;2980;157
8829;Noun (nominative);лицо;0;2981;157
8830;Noun (nominative);лицо;0;2982;157
8831;Noun (nominative);предметный;0;2983;157
8832;Noun (nominative);абстрактный;0;2984;157
8833;не;;0;2984;157
8834;Noun (nominative);абстрактный;0;2985;157
8835;Noun (nominative);абстрактный;0;2986;157
8836;Noun (nominative);лицо;0;2987;157
8837;Noun (nominative);абстрактный;0;2988;157
8838;Noun (nominative);рыба;0;2989;157
8839;Noun (nominative);лицо;0;2990;157
8840;идти;;0;2990;157
8841;Noun (nominative);лицо;0;2991;157
8842;идти;;0;2991;157
8843;Noun (nominative);лицо;0;2992;157
8844;идти;;0;2992;157
8845;Noun (nominative);абстрактный;0;2993;157
8846;идти;;0;2993;157
8847;Noun (nominative);-;0;2994;157
8848;идти;;0;2994;157
8849;Noun (nominative);лицо;0;2995;157
8850;идти;;0;2995;157
8851;Noun (nominative);лицо;0;2996;157
8852;Noun (nominative);абстрактный;0;2997;157
8853;не;;0;2997;157
8854;Noun (nominative);абстрактный;0;2998;157
8855;не;;0;2998;157
8856;Noun (nominative);-;0;2999;157
8857;идти;;0;2999;157
8858;Noun (nominative);-;0;3000;157
8859;идти;;0;3000;157
8860;Noun (nominative);лицо;0;3001;157
8861;идти;;0;3001;157
8862;Noun (nominative);абстрактный;0;3002;157
8863;идти;;0;3002;157
8864;Noun (nominative);лицо;0;3003;157
8865;идти;;0;3003;157
8866;голова;;0;3005;157
8867;дело;;0;3006;157
8868;{молва / речь / слух};;0;3007;157
8869;{дело / речь};;0;3008;157
8870;Noun (nominative);абстрактный;0;3009;157
8871;идти;;0;3009;157
8872;Noun (nominative);лицо;0;3010;158
8873;избрать;-;1;3010;158
8874;Noun (accusative);лицо;0;3010;158
8875;Noun (nominative);лицо;0;3011;158
8876;избрать;-;1;3011;158
8877;Noun (accusative);лицо;0;3011;158
8878;в + Noun (nominative);-;0;3011;158
8879;Noun (nominative);лицо;0;3012;158
8880;избрать;-;1;3012;158
8881;Noun (accusative);лицо;0;3012;158
8882;в + Noun (accusative);-;0;3012;158
8883;Noun (nominative);лицо;0;3013;158
8884;избрать;-;1;3013;158
8885;Noun (accusative);лицо;0;3013;158
8886;Noun (instrumental);-;0;3013;158
8887;Noun (nominative);лицо;0;3014;158
8888;избрать;-;1;3014;158
8889;Noun (accusative);лицо;0;3014;158
8890;для + Noun (genitive);-;0;3014;158
8891;Noun (nominative);лицо;0;3015;158
8892;избрать;-;1;3015;158
8893;Noun (accusative);лицо;0;3015;158
8894;на + Noun (accusative);-;0;3015;158
8895;в + Noun loc;-;0;3015;158
8896;Noun (nominative);лицо;0;3016;158
8897;избрать;-;1;3016;158
8898;Noun (accusative);абстрактный;0;3016;158
8899;Noun (nominative);лицо;0;3017;158
8900;избрать;-;1;3017;158
8901;Noun (accusative);лицо;0;3017;158
8902;{Adverb / Prep. где + Noun };-;0;3017;158
8903;Noun (nominative);лицо;0;3018;158
8904;избрать;-;1;3018;158
8905;Noun (accusative);лицо;0;3018;158
8906;Noun (nominative);лицо;0;3019;158
8907;избрать;-;1;3019;158
8908;Noun (accusative);абстрактный;0;3019;158
8909;Noun (instrumental);-;0;3019;158
8910;Noun (nominative);лицо;0;3020;158
8911;избрать;-;1;3020;158
8912;одно;-;1;3020;158
8913;из + двух;-;1;3020;158
8914;Verb (infinitive);-;0;3020;158
